city,year,genus,count,total_count_run,rel_pct_abund,pollutant,concentration_ppm,lat,lon
Hinxton,2019,Staphylococcus,2555495,13261002,19.27,PM2.5,10,52.082,0.181
Hinxton,2019,Staphylococcus,2555495,13261002,19.27,PM2.5,7.07,52.082,0.181
Hinxton,2019,Staphylococcus,2555495,13261002,19.27,PM2.5,5.7,52.082,0.181
Hinxton,2019,Staphylococcus,2555495,13261002,19.27,PM2.5,8.4,52.082,0.181
Hinxton,2019,Staphylococcus,2555495,13261002,19.27,PM2.5,5.88,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,32.95,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,32.19,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,24.55,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,29.69,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,25.53,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,19.18,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,20.52,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,18.22,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,22.14,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,25.23,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,30.35,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,NO2,31.8,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,21.63,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,28.76,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,18.41,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,29.45,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,15.81,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,13.4,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,15.77,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,19.04,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,13.79,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,13.71,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,15.74,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM10,15.32,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,14.11,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,16,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,9.29,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,19.05,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,8,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,5.65,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,6.8,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,10,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,7.07,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,5.7,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,8.4,52.082,0.181
Hinxton,2019,Dolosigranulum,1974719,13261002,14.89,PM2.5,5.88,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,32.95,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,32.19,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,24.55,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,29.69,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,25.53,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,19.18,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,20.52,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,18.22,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,22.14,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,25.23,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,30.35,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,NO2,31.8,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,21.63,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,28.76,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,18.41,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,29.45,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,15.81,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,13.4,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,15.77,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,19.04,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,13.79,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,13.71,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,15.74,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM10,15.32,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,14.11,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,16,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,9.29,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,19.05,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,8,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,5.65,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,6.8,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,10,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,7.07,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,5.7,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,8.4,52.082,0.181
Hinxton,2019,Bacillus,772091,13261002,5.82,PM2.5,5.88,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,32.95,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,32.19,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,24.55,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,29.69,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,25.53,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,19.18,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,20.52,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,18.22,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,22.14,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,25.23,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,30.35,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,NO2,31.8,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,21.63,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,28.76,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,18.41,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,29.45,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,15.81,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,13.4,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,15.77,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,19.04,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,13.79,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,13.71,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,15.74,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM10,15.32,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,14.11,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,16,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,9.29,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,19.05,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,8,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,5.65,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,6.8,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,10,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,7.07,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,5.7,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,8.4,52.082,0.181
Hinxton,2019,Escherichia-Shigella,684316,13261002,5.16,PM2.5,5.88,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,32.95,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,32.19,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,24.55,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,29.69,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,25.53,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,19.18,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,20.52,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,18.22,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,22.14,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,25.23,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,30.35,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,NO2,31.8,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,21.63,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,28.76,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,18.41,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,29.45,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,15.81,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,13.4,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,15.77,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,19.04,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,13.79,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,13.71,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,15.74,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM10,15.32,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,14.11,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,16,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,9.29,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,19.05,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,8,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,5.65,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,6.8,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,10,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,7.07,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,5.7,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,8.4,52.082,0.181
Hinxton,2019,Acinetobacter,663151,13261002,5,PM2.5,5.88,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,32.95,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,32.19,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,24.55,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,29.69,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,25.53,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,19.18,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,20.52,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,18.22,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,22.14,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,25.23,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,30.35,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,NO2,31.8,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,21.63,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,28.76,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,18.41,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,29.45,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,15.81,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,13.4,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,15.77,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,19.04,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,13.79,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,13.71,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,15.74,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM10,15.32,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,14.11,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,16,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,9.29,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,19.05,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,8,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,5.65,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,6.8,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,10,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,7.07,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,5.7,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,8.4,52.082,0.181
Hinxton,2019,Klebsiella,630311,13261002,4.75,PM2.5,5.88,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,32.95,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,32.19,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,24.55,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,29.69,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,25.53,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,19.18,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,20.52,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,18.22,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,22.14,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,25.23,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,30.35,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,NO2,31.8,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,21.63,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,28.76,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,18.41,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,29.45,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,15.81,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,13.4,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,15.77,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,19.04,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,13.79,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,13.71,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,15.74,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM10,15.32,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,14.11,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,16,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,9.29,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,19.05,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,8,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,5.65,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,6.8,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,10,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,7.07,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,5.7,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,8.4,52.082,0.181
Hinxton,2019,Enhydrobacter,341545,13261002,2.58,PM2.5,5.88,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,32.95,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,32.19,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,24.55,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,29.69,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,25.53,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,19.18,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,20.52,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,18.22,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,22.14,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,25.23,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,30.35,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,NO2,31.8,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,21.63,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,28.76,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,18.41,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,29.45,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,15.81,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,13.4,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,15.77,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,19.04,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,13.79,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,13.71,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,15.74,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM10,15.32,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,14.11,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,16,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,9.29,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,19.05,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,8,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,5.65,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,6.8,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,10,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,7.07,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,5.7,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,8.4,52.082,0.181
Hinxton,2019,Pseudomonas,330627,13261002,2.49,PM2.5,5.88,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,32.95,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,32.19,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,24.55,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,29.69,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,25.53,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,19.18,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,20.52,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,18.22,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,22.14,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,25.23,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,30.35,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,NO2,31.8,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,21.63,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,28.76,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,18.41,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,29.45,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,15.81,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,13.4,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,15.77,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,19.04,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,13.79,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,13.71,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,15.74,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM10,15.32,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,14.11,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,16,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,9.29,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,19.05,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,8,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,5.65,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,6.8,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,10,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,7.07,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,5.7,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,8.4,52.082,0.181
Hinxton,2019,Enterobacter,324673,13261002,2.45,PM2.5,5.88,52.082,0.181
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,17.57,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,19.65,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,20.96,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,14.86,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,12.42,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,11.03,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,11.6,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,12.51,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,13.38,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,13.04,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,17.4,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,NO2,17.16,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,PM2.5,115.34,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,PM2.5,123.5,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,PM2.5,118.52,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,PM2.5,119.04,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,PM2.5,126.45,39.2904,-76.6122
Baltimore,2015,Corynebacterium,1030710,4952922,20.81,PM2.5,121.03,39.2904,-76.6122
